village_id,component,z_value
3401090004,minimarket,-0.957272705095825
3401090004,pasar_permanen,-0.7314875991867019
3401090004,pasar_semi_permanen,-0.6354889093022426
3401090004,restoran,-0.6550460549304316
3401090004,sentra_industri,-0.7105928641998783
3401090004,toko_kelontong,-0.7704241661052534
3401090004,warung_makan,-0.6434830806563585
3401100001,industri_mikro,-0.3776197763552434
3401100001,kelompok_pertokoan,-0.8182350273038316
3401100001,minimarket,-0.4081103673984165
3401100001,pasar_permanen,-0.7314875991867019
3401100001,pasar_semi_permanen,1.021321461378604
3401100001,restoran,-0.6550460549304316
3401100001,sentra_industri,-0.7105928641998783
3401100001,toko_kelontong,-0.5662623927240504
3401100001,warung_makan,-0.6264211768287972
3401100002,industri_mikro,-0.0860464868342986
3401100002,kelompok_pertokoan,-0.8182350273038316
3401100002,minimarket,-0.4081103673984165
3401100002,pasar_permanen,-0.7314875991867019
3401100002,pasar_semi_permanen,2.6781318320594507
3401100002,restoran,-0.6550460549304316
3401100002,sentra_industri,1.3303230342889525
3401100002,toko_kelontong,-0.7343956178615118
3401100002,warung_makan,-0.4216783308980616
3401100003,industri_mikro,-0.156426246373837
3401100003,kelompok_pertokoan,-0.271913469439383
3401100003,minimarket,-0.1335291985497123
3401100003,pasar_permanen,-0.7314875991867019
3401100003,pasar_semi_permanen,1.021321461378604
3401100003,restoran,-0.317762598679883
3401100003,sentra_industri,-0.7105928641998783
3401100003,toko_kelontong,-0.854490778673984
3401100003,warung_makan,-0.6605449844839197
3401100004,industri_mikro,-0.3474570222668698
3401100004,kelompok_pertokoan,-0.8182350273038316
3401100004,minimarket,0.4156331391476961
3401100004,pasar_permanen,-0.7314875991867019
3401100004,pasar_semi_permanen,-0.6354889093022426
3401100004,restoran,0.0195208575706656
3401100004,sentra_industri,0.309865085044537
3401100004,toko_kelontong,-0.7103765856990172
3401100004,warung_makan,-0.4728640423807455
3401100005,industri_mikro,-0.0357752300203427
3401100005,kelompok_pertokoan,-0.271913469439383
3401100005,minimarket,0.1410519702989919
3401100005,pasar_permanen,-0.7314875991867019
3401100005,pasar_semi_permanen,1.021321461378604
3401100005,restoran,-0.317762598679883
3401100005,sentra_industri,-0.7105928641998783
3401100005,toko_kelontong,-0.0738722333929138
3401100005,warung_makan,-0.5922973691736746
3401100006,industri_mikro,-0.1162092409226722
3401100006,kelompok_pertokoan,-0.8182350273038316
3401100006,minimarket,-0.4081103673984165
3401100006,pasar_permanen,-0.7314875991867019
3401100006,pasar_semi_permanen,2.6781318320594507
3401100006,restoran,0.6940877700717627
3401100006,sentra_industri,0.309865085044537
3401100006,toko_kelontong,0.0101943791758168
3401100006,warung_makan,-0.2851831002775713
3401110001,industri_mikro,1.2913859498680953
3401110001,kelompok_pertokoan,0.8207296462895141
3401110001,minimarket,-0.1335291985497123
3401110001,pasar_permanen,-0.7314875991867019
3401110001,pasar_semi_permanen,2.6781318320594507
3401110001,restoran,0.6940877700717627
3401110001,sentra_industri,-0.7105928641998783
3401110001,toko_kelontong,1.3072221159505182
3401110001,warung_makan,1.8816786858227128
3401110002,industri_mikro,-0.4379452845319905
3401110002,kelompok_pertokoan,-0.271913469439383
3401110002,minimarket,-0.957272705095825
3401110002,pasar_permanen,-0.7314875991867019
3401110002,pasar_semi_permanen,2.6781318320594507
3401110002,restoran,-0.4864043268051572
3401110002,sentra_industri,-0.7105928641998783
3401110002,toko_kelontong,-0.2299959424491278
3401110002,warung_makan,-0.7629164074492875
3401110003,industri_mikro,0.3965575785796787
3401110003,kelompok_pertokoan,0.2744080884250655
3401110003,minimarket,-0.6826915362471208
3401110003,pasar_permanen,-0.7314875991867019
3401110003,pasar_semi_permanen,2.6781318320594507
3401110003,restoran,-0.1491208705546086
3401110003,sentra_industri,0.309865085044537
3401110003,toko_kelontong,-0.7704241661052534
3401110003,warung_makan,-0.5069878500358681
3401110004,industri_mikro,2.095726058891391
3401110004,kelompok_pertokoan,-0.271913469439383
3401110004,minimarket,0.1410519702989919
3401110004,pasar_permanen,0.8704702430321755
3401110004,pasar_semi_permanen,1.021321461378604
3401110004,restoran,0.1881625856959399
3401110004,sentra_industri,0.309865085044537
3401110004,toko_kelontong,0.070241959582053
3401110004,warung_makan,-0.4216783308980616
3401120001,industri_mikro,-0.870278093132012
3401120001,kelompok_pertokoan,-0.8182350273038316
3401120001,minimarket,-0.957272705095825
3401120001,pasar_permanen,-0.7314875991867019
3401120001,pasar_semi_permanen,-0.6354889093022426
3401120001,restoran,-0.6550460549304316
3401120001,sentra_industri,-0.7105928641998783
3401120001,toko_kelontong,-0.4821957801553198
3401120001,warung_makan,-0.8141021189319714
3401120002,industri_mikro,-0.0759922354715074
3401120002,kelompok_pertokoan,-0.8182350273038316
3401120002,minimarket,-0.4081103673984165
3401120002,pasar_permanen,-0.7314875991867019
3401120002,pasar_semi_permanen,2.6781318320594507
3401120002,restoran,-0.6550460549304316
3401120002,sentra_industri,-0.7105928641998783
3401120002,toko_kelontong,-0.650329005292781
3401120002,warung_makan,-0.7117306959666037
3401120003,industri_mikro,-0.820006836318056
3401120003,kelompok_pertokoan,-0.8182350273038316
3401120003,minimarket,-0.957272705095825
3401120003,pasar_permanen,-0.7314875991867019
3401120003,pasar_semi_permanen,-0.6354889093022426
3401120003,restoran,-0.4864043268051572
3401120003,sentra_industri,-0.7105928641998783
3401120003,toko_kelontong,-0.854490778673984
3401120003,warung_makan,-0.7458545036217262
3401120004,industri_mikro,-0.970820606759924
3401120004,kelompok_pertokoan,-0.8182350273038316
3401120004,minimarket,-0.957272705095825
3401120004,pasar_permanen,-0.7314875991867019
3401120004,pasar_semi_permanen,1.021321461378604
3401120004,restoran,-0.6550460549304316
3401120004,sentra_industri,-0.7105928641998783
3401120004,toko_kelontong,-0.8064527143489951
3401120004,warung_makan,-0.79704021510441
3401120005,industri_mikro,-0.7697355795041001
3401120005,kelompok_pertokoan,-0.271913469439383
3401120005,minimarket,0.1410519702989919
3401120005,pasar_permanen,-0.7314875991867019
3401120005,pasar_semi_permanen,1.021321461378604
3401120005,restoran,-0.6550460549304316
3401120005,sentra_industri,-0.7105928641998783
3401120005,toko_kelontong,-0.494205296236567
3401120005,warung_makan,-0.5922973691736746
3401120006,industri_mikro,0.104984289058734
3401120006,kelompok_pertokoan,-0.8182350273038316
3401120006,minimarket,-0.4081103673984165
3401120006,pasar_permanen,-0.7314875991867019
3401120006,pasar_semi_permanen,-0.6354889093022426
3401120006,restoran,-0.4864043268051572
3401120006,sentra_industri,-0.7105928641998783
3401120006,toko_kelontong,-0.5062148123178143
3401120006,warung_makan,-0.7117306959666037
3401120007,industri_mikro,0.2356895567750196
3401120007,kelompok_pertokoan,-0.8182350273038316
3401120007,minimarket,-0.6826915362471208
3401120007,pasar_permanen,-0.7314875991867019
3401120007,pasar_semi_permanen,1.021321461378604
3401120007,restoran,-0.4864043268051572
3401120007,sentra_industri,-0.7105928641998783
3401120007,toko_kelontong,-0.3741101354240946
3401120007,warung_makan,-0.5411116576909907
3402010001,industri_mikro,0.4870458408447995
3402010001,kelompok_pertokoan,-0.8182350273038316
3402010001,minimarket,-0.4081103673984165
3402010001,pasar_permanen,2.4724280852510527
3402010001,pasar_semi_permanen,-0.6354889093022426
3402010001,restoran,-0.6550460549304316
3402010001,sentra_industri,1.3303230342889525
3402010001,toko_kelontong,1.0670317943255736
3402010001,warung_makan,2.820083396338584
3402010002,industri_mikro,2.6215634051653702
3402010002,kelompok_pertokoan,-0.8182350273038316
3402010002,minimarket,1.513957814542513
3402010002,pasar_permanen,0.8704702430321755
3402010002,pasar_semi_permanen,-0.6354889093022426
3402010002,restoran,-0.6550460549304316
3402010002,sentra_industri,2.350780983533368
3402010002,toko_kelontong,-0.037843685149172
3402010002,warung_makan,2.820083396338584
3402020001,industri_mikro,-0.1966432518250018
3402020001,kelompok_pertokoan,-0.271913469439383
3402020001,minimarket,-0.4081103673984165
3402020001,pasar_permanen,0.8704702430321755
3402020001,pasar_semi_permanen,1.021321461378604
3402020001,restoran,0.1881625856959399
3402020001,sentra_industri,-0.7105928641998783
3402020001,toko_kelontong,-0.1939673942053861
3402020001,warung_makan,-0.6264211768287972
3402020002,industri_mikro,-0.719464322690144
3402020002,kelompok_pertokoan,0.2744080884250655
3402020002,minimarket,-0.957272705095825
3402020002,pasar_permanen,-0.7314875991867019
3402020002,pasar_semi_permanen,-0.6354889093022426
3402020002,restoran,-0.6550460549304316
3402020002,sentra_industri,-0.7105928641998783
3402020002,toko_kelontong,-0.854490778673984
3402020002,warung_makan,-0.4558021385531842
3402020003,industri_mikro,-0.5183792954343202
3402020003,kelompok_pertokoan,-0.271913469439383
3402020003,minimarket,-0.1335291985497123
3402020003,pasar_permanen,2.4724280852510527
3402020003,pasar_semi_permanen,1.021321461378604
3402020003,restoran,-0.1491208705546086
3402020003,sentra_industri,-0.7105928641998783
3402020003,toko_kelontong,-0.494205296236567
3402020003,warung_makan,-0.5240497538634294
3402020004,industri_mikro,-0.9004408472203856
3402020004,kelompok_pertokoan,1.3670512041539626
3402020004,minimarket,0.4156331391476961
3402020004,pasar_permanen,-0.7314875991867019
3402020004,pasar_semi_permanen,-0.6354889093022426
3402020004,restoran,0.3568043138212142
3402020004,sentra_industri,0.309865085044537
3402020004,toko_kelontong,-0.7343956178615118
3402020004,warung_makan,-0.7458545036217262
3402030001,industri_mikro,-0.9909291094855064
3402030001,kelompok_pertokoan,-0.8182350273038316
3402030001,minimarket,-0.957272705095825
3402030001,pasar_permanen,-0.7314875991867019
3402030001,pasar_semi_permanen,-0.6354889093022426
3402030001,restoran,-0.6550460549304316
3402030001,sentra_industri,-0.7105928641998783
3402030001,toko_kelontong,-0.7824336821865007
3402030001,warung_makan,-0.6946687921390423
3402030002,industri_mikro,0.5574256003843379
3402030002,kelompok_pertokoan,1.3670512041539626
3402030002,minimarket,0.6902143079964004
3402030002,pasar_permanen,0.8704702430321755
3402030002,pasar_semi_permanen,-0.6354889093022426
3402030002,restoran,-0.4864043268051572
3402030002,sentra_industri,-0.7105928641998783
3402030002,toko_kelontong,0.9709556656755955
3402030002,warung_makan,2.820083396338584
3402030003,industri_mikro,-0.9808748581227152
3402030003,kelompok_pertokoan,-0.271913469439383
3402030003,minimarket,-0.1335291985497123
3402030003,pasar_permanen,0.8704702430321755
3402030003,pasar_semi_permanen,1.021321461378604
3402030003,restoran,-0.4864043268051572
3402030003,sentra_industri,-0.7105928641998783
3402030003,toko_kelontong,1.511383889331721
3402030003,warung_makan,-0.5752354653461133
3402030004,industri_mikro,-0.9306036013087592
3402030004,kelompok_pertokoan,-0.271913469439383
3402030004,minimarket,-0.6826915362471208
3402030004,pasar_permanen,0.8704702430321755
3402030004,pasar_semi_permanen,-0.6354889093022426
3402030004,restoran,-0.4864043268051572
3402030004,sentra_industri,-0.7105928641998783
3402030004,toko_kelontong,-0.9265478751614674
3402030004,warung_makan,-0.6434830806563585
3402030005,industri_mikro,0.1452012945098988
3402030005,kelompok_pertokoan,-0.271913469439383
3402030005,minimarket,-0.6826915362471208
3402030005,pasar_permanen,-0.7314875991867019
3402030005,pasar_semi_permanen,-0.6354889093022426
3402030005,restoran,-0.4864043268051572
3402030005,sentra_industri,0.309865085044537
3402030005,toko_kelontong,-0.2299959424491278
3402030005,warung_makan,-0.5240497538634294
3402040001,industri_mikro,-0.5083250440715289
3402040001,kelompok_pertokoan,-0.8182350273038316
3402040001,minimarket,-0.4081103673984165
3402040001,pasar_permanen,-0.7314875991867019
3402040001,pasar_semi_permanen,-0.6354889093022426
3402040001,restoran,-0.6550460549304316
3402040001,sentra_industri,-0.7105928641998783
3402040001,toko_kelontong,-0.7103765856990172
3402040001,warung_makan,-0.6776068883114811
3402040002,industri_mikro,-1.0412003662994624
3402040002,kelompok_pertokoan,-0.8182350273038316
3402040002,minimarket,-0.4081103673984165
3402040002,pasar_permanen,-0.7314875991867019
3402040002,pasar_semi_permanen,-0.6354889093022426
3402040002,restoran,-0.317762598679883
3402040002,sentra_industri,0.309865085044537
3402040002,toko_kelontong,-0.037843685149172
3402040002,warung_makan,0.2096121107217061
3402040003,industri_mikro,-0.920549349945968
3402040003,kelompok_pertokoan,-0.8182350273038316
3402040003,minimarket,-0.1335291985497123
3402040003,pasar_permanen,0.8704702430321755
3402040003,pasar_semi_permanen,-0.6354889093022426
3402040003,restoran,-0.6550460549304316
3402040003,sentra_industri,0.309865085044537
3402040003,toko_kelontong,-0.7944431982677479
3402040003,warung_makan,-0.3704926194153778
3402050001,industri_mikro,-0.719464322690144
3402050001,kelompok_pertokoan,-0.271913469439383
3402050001,minimarket,-0.6826915362471208
3402050001,pasar_permanen,0.8704702430321755
3402050001,pasar_semi_permanen,1.021321461378604
3402050001,restoran,-0.4864043268051572
3402050001,sentra_industri,1.3303230342889525
3402050001,toko_kelontong,-0.3140625550178585
3402050001,warung_makan,0.0560549762736545
3402050002,industri_mikro,0.3563405731285139
3402050002,kelompok_pertokoan,-0.8182350273038316
3402050002,minimarket,-0.6826915362471208
3402050002,pasar_permanen,0.8704702430321755
3402050002,pasar_semi_permanen,-0.6354889093022426
3402050002,restoran,-0.4864043268051572
3402050002,sentra_industri,1.3303230342889525
3402050002,toko_kelontong,-0.1939673942053861
3402050002,warung_makan,-0.5411116576909907
3402050003,industri_mikro,-0.407782530443617
3402050003,kelompok_pertokoan,0.2744080884250655
3402050003,minimarket,0.1410519702989919
3402050003,pasar_permanen,0.8704702430321755
3402050003,pasar_semi_permanen,-0.6354889093022426
3402050003,restoran,-0.317762598679883
3402050003,sentra_industri,0.309865085044537
3402050003,toko_kelontong,0.2864132490445032
3402050003,warung_makan,-0.3363688117602552
3402060001,industri_mikro,-0.3977282790808258
3402060001,kelompok_pertokoan,-0.271913469439383
3402060001,minimarket,0.1410519702989919
3402060001,pasar_permanen,-0.7314875991867019
3402060001,pasar_semi_permanen,1.021321461378604
3402060001,restoran,-0.6550460549304316
3402060001,sentra_industri,-0.7105928641998783
3402060001,toko_kelontong,-0.5542528766428032
3402060001,warung_makan,-0.2339973887948874
3402060002,industri_mikro,0.1854182999610636
3402060002,kelompok_pertokoan,-0.8182350273038316
3402060002,minimarket,-0.1335291985497123
3402060002,pasar_permanen,-0.7314875991867019
3402060002,pasar_semi_permanen,-0.6354889093022426
3402060002,restoran,-0.6550460549304316
3402060002,sentra_industri,-0.7105928641998783
3402060002,toko_kelontong,-0.950566907323962
3402060002,warung_makan,-0.4046164270705004
3402060003,industri_mikro,-0.5083250440715289
3402060003,kelompok_pertokoan,-0.271913469439383
3402060003,minimarket,-0.6826915362471208
3402060003,pasar_permanen,0.8704702430321755
3402060003,pasar_semi_permanen,-0.6354889093022426
3402060003,restoran,1.2000129544475855
3402060003,sentra_industri,2.350780983533368
3402060003,toko_kelontong,-0.650329005292781
3402060003,warung_makan,-0.2339973887948874
3402060004,industri_mikro,-0.4178367818064081
3402060004,kelompok_pertokoan,0.8207296462895141
3402060004,minimarket,-0.4081103673984165
3402060004,pasar_permanen,0.8704702430321755
3402060004,pasar_semi_permanen,1.021321461378604
3402060004,restoran,-0.4864043268051572
3402060004,sentra_industri,0.309865085044537
3402060004,toko_kelontong,-0.2059769102866333
3402060004,warung_makan,-0.5752354653461133
3402070001,industri_mikro,-0.4379452845319905
3402070001,kelompok_pertokoan,-0.271913469439383
3402070001,minimarket,0.6902143079964004
3402070001,pasar_permanen,-0.7314875991867019
3402070001,pasar_semi_permanen,-0.6354889093022426
3402070001,restoran,-0.6550460549304316
3402070001,sentra_industri,2.350780983533368
3402070001,toko_kelontong,1.763583727037913
3402070001,warung_makan,0.5167263796178094
3402070002,industri_mikro,-0.6691930658761881
3402070002,kelompok_pertokoan,-0.8182350273038316
3402070002,minimarket,-0.4081103673984165
3402070002,pasar_permanen,-0.7314875991867019
3402070002,pasar_semi_permanen,-0.6354889093022426
3402070002,restoran,-0.4864043268051572
3402070002,sentra_industri,2.350780983533368
3402070002,toko_kelontong,-0.3861196515053419
3402070002,warung_makan,-0.3704926194153778
3402070003,industri_mikro,0.1250927917843164
3402070003,kelompok_pertokoan,2.45969431988286
3402070003,minimarket,1.788538983391217
3402070003,pasar_permanen,2.4724280852510527
3402070003,pasar_semi_permanen,-0.6354889093022426
3402070003,restoran,0.1881625856959399
3402070003,sentra_industri,-0.7105928641998783
3402070003,toko_kelontong,1.655498082306688
3402070003,warung_makan,-0.1828116773122035
3402070004,industri_mikro,1.371819960770425
3402070004,kelompok_pertokoan,1.3670512041539626
3402070004,minimarket,-0.4081103673984165
3402070004,pasar_permanen,-0.7314875991867019
3402070004,pasar_semi_permanen,-0.6354889093022426
3402070004,restoran,0.3568043138212142
3402070004,sentra_industri,1.3303230342889525
3402070004,toko_kelontong,0.0342134113383113
3402070004,warung_makan,0.1243025915838996
3402070005,industri_mikro,-0.1463719950110458
3402070005,kelompok_pertokoan,1.913372762018411
3402070005,minimarket,-0.4081103673984165
3402070005,pasar_permanen,-0.7314875991867019
3402070005,pasar_semi_permanen,-0.6354889093022426
3402070005,restoran,-0.1491208705546086
3402070005,sentra_industri,1.3303230342889525
3402070005,toko_kelontong,0.8508605048631233
3402070005,warung_makan,-0.0975021581743971
3402080001,industri_mikro,0.1753640485982724
3402080001,kelompok_pertokoan,-0.271913469439383
3402080001,minimarket,0.1410519702989919
3402080001,pasar_permanen,0.8704702430321755
3402080001,pasar_semi_permanen,1.021321461378604
3402080001,restoran,0.1881625856959399
3402080001,sentra_industri,1.3303230342889525
3402080001,toko_kelontong,0.4065084098569756
3402080001,warung_makan,0.4484787643075642
3402080002,industri_mikro,1.170734933514601
3402080002,kelompok_pertokoan,-0.271913469439383
3402080002,minimarket,-0.4081103673984165
3402080002,pasar_permanen,0.8704702430321755
3402080002,pasar_semi_permanen,-0.6354889093022426
3402080002,restoran,-0.1491208705546086
3402080002,sentra_industri,0.309865085044537
3402080002,toko_kelontong,0.7067463118881565
3402080002,warung_makan,-0.0975021581743971
3402080003,industri_mikro,0.7082393708262058
3402080003,kelompok_pertokoan,-0.271913469439383
3402080003,minimarket,-0.1335291985497123
3402080003,pasar_permanen,0.8704702430321755
3402080003,pasar_semi_permanen,-0.6354889093022426
3402080003,restoran,2.043221595073957
3402080003,sentra_industri,0.309865085044537
3402080003,toko_kelontong,0.5986606671569313
3402080003,warung_makan,0.2949216298595126
3402080004,industri_mikro,0.8087818844541178
3402080004,kelompok_pertokoan,0.2744080884250655
3402080004,minimarket,0.6902143079964004
3402080004,pasar_permanen,-0.7314875991867019
3402080004,pasar_semi_permanen,-0.6354889093022426
3402080004,restoran,0.3568043138212142
3402080004,sentra_industri,0.309865085044537
3402080004,toko_kelontong,1.967745500419116
3402080004,warung_makan,0.7555930332036674
3402090001,industri_mikro,2.6215634051653702
3402090001,kelompok_pertokoan,-0.8182350273038316
3402090001,minimarket,-0.4081103673984165
3402090001,pasar_permanen,0.8704702430321755
3402090001,pasar_semi_permanen,-0.6354889093022426
3402090001,restoran,-0.6550460549304316
3402090001,sentra_industri,0.309865085044537
3402090001,toko_kelontong,0.4305274420194701
3402090001,warung_makan,0.0731168801012158
3402090002,industri_mikro,0.5875883544727115
3402090002,kelompok_pertokoan,-0.8182350273038316
3402090002,minimarket,-0.6826915362471208
3402090002,pasar_permanen,-0.7314875991867019
3402090002,pasar_semi_permanen,-0.6354889093022426
3402090002,restoran,-0.6550460549304316
3402090002,sentra_industri,2.350780983533368
3402090002,toko_kelontong,-0.3741101354240946
3402090002,warung_makan,-0.148687869657081
3402090003,industri_mikro,-0.4178367818064081
3402090003,kelompok_pertokoan,-0.8182350273038316
3402090003,minimarket,-0.4081103673984165
3402090003,pasar_permanen,-0.7314875991867019
3402090003,pasar_semi_permanen,-0.6354889093022426
3402090003,restoran,-0.6550460549304316
3402090003,sentra_industri,-0.7105928641998783
3402090003,toko_kelontong,-0.9625764234052092
3402090003,warung_makan,-0.5411116576909907
3402090004,industri_mikro,0.8389446385424915
3402090004,kelompok_pertokoan,-0.8182350273038316
3402090004,minimarket,-0.957272705095825
3402090004,pasar_permanen,-0.7314875991867019
3402090004,pasar_semi_permanen,-0.6354889093022426
3402090004,restoran,-0.6550460549304316
3402090004,sentra_industri,-0.7105928641998783
3402090004,toko_kelontong,-0.7223861017802644
3402090004,warung_makan,-0.3534307155878165
3402090005,industri_mikro,0.0144960267936132
3402090005,kelompok_pertokoan,-0.8182350273038316
3402090005,minimarket,-0.957272705095825
3402090005,pasar_permanen,-0.7314875991867019
3402090005,pasar_semi_permanen,-0.6354889093022426
3402090005,restoran,-0.6550460549304316
3402090005,sentra_industri,0.309865085044537
3402090005,toko_kelontong,-0.6863575535365227
3402090005,warung_makan,-0.6264211768287972
3402090006,industri_mikro,-0.7496270767785177
3402090006,kelompok_pertokoan,0.2744080884250655
3402090006,minimarket,0.1410519702989919
3402090006,pasar_permanen,0.8704702430321755
3402090006,pasar_semi_permanen,-0.6354889093022426
3402090006,restoran,-0.6550460549304316
3402090006,sentra_industri,0.309865085044537
3402090006,toko_kelontong,0.1062705078257947
3402090006,warung_makan,0.4996644757902481
3402090007,industri_mikro,-0.0659379841087162
3402090007,kelompok_pertokoan,0.2744080884250655
3402090007,minimarket,-0.4081103673984165
3402090007,pasar_permanen,0.8704702430321755
3402090007,pasar_semi_permanen,-0.6354889093022426
3402090007,restoran,-0.4864043268051572
3402090007,sentra_industri,1.3303230342889525
3402090007,toko_kelontong,-0.4101386836678363
3402090007,warung_makan,-0.0292545428641519
3402090008,industri_mikro,2.6215634051653702
3402090008,kelompok_pertokoan,-0.271913469439383
3402090008,minimarket,0.6902143079964004
3402090008,pasar_permanen,0.8704702430321755
3402090008,pasar_semi_permanen,-0.6354889093022426
3402090008,restoran,-0.6550460549304316
3402090008,sentra_industri,2.350780983533368
3402090008,toko_kelontong,1.0670317943255736
3402090008,warung_makan,1.3015739556856287
3402100001,industri_mikro,1.934858037086732
3402100001,kelompok_pertokoan,-0.271913469439383
3402100001,minimarket,-0.6826915362471208
3402100001,pasar_permanen,-0.7314875991867019
3402100001,pasar_semi_permanen,1.021321461378604
3402100001,restoran,-0.317762598679883
3402100001,sentra_industri,2.350780983533368
3402100001,toko_kelontong,-0.5302338444803087
3402100001,warung_makan,0.3119835336870739
3402100002,industri_mikro,2.6215634051653702
3402100002,kelompok_pertokoan,-0.8182350273038316
3402100002,minimarket,-0.6826915362471208
3402100002,pasar_permanen,-0.7314875991867019
3402100002,pasar_semi_permanen,-0.6354889093022426
3402100002,restoran,-0.4864043268051572
3402100002,sentra_industri,0.309865085044537
3402100002,toko_kelontong,0.226365668638267
3402100002,warung_makan,0.0048692647909706
3402100003,industri_mikro,2.6215634051653702
3402100003,kelompok_pertokoan,-0.8182350273038316
3402100003,minimarket,-0.4081103673984165
3402100003,pasar_permanen,0.8704702430321755
3402100003,pasar_semi_permanen,-0.6354889093022426
3402100003,restoran,-0.6550460549304316
3402100003,sentra_industri,0.309865085044537
3402100003,toko_kelontong,-0.1699483620428916
3402100003,warung_makan,-0.5069878500358681
3402100004,industri_mikro,2.6215634051653702
3402100004,kelompok_pertokoan,-0.8182350273038316
3402100004,minimarket,0.6902143079964004
3402100004,pasar_permanen,-0.7314875991867019
3402100004,pasar_semi_permanen,-0.6354889093022426
3402100004,restoran,-0.6550460549304316
3402100004,sentra_industri,1.3303230342889525
3402100004,toko_kelontong,0.226365668638267
3402100004,warung_makan,-0.3022450041051326
3402100005,industri_mikro,2.6215634051653702
3402100005,kelompok_pertokoan,-0.271913469439383
3402100005,minimarket,-0.6826915362471208
3402100005,pasar_permanen,0.8704702430321755
3402100005,pasar_semi_permanen,-0.6354889093022426
3402100005,restoran,-0.6550460549304316
3402100005,sentra_industri,0.309865085044537
3402100005,toko_kelontong,-0.6143004570490394
3402100005,warung_makan,-0.4899259462083068
3402100006,industri_mikro,2.618547129756533
3402100006,kelompok_pertokoan,-0.271913469439383
3402100006,minimarket,-0.4081103673984165
3402100006,pasar_permanen,0.8704702430321755
3402100006,pasar_semi_permanen,-0.6354889093022426
3402100006,restoran,-0.6550460549304316
3402100006,sentra_industri,0.309865085044537
3402100006,toko_kelontong,-0.5302338444803087
3402100006,warung_makan,-0.2510592926224487
3402110001,industri_mikro,0.054713032244778
3402110001,kelompok_pertokoan,1.3670512041539626
3402110001,minimarket,0.1410519702989919
3402110001,pasar_permanen,2.4724280852510527
3402110001,pasar_semi_permanen,1.021321461378604
3402110001,restoran,-0.1491208705546086
3402110001,sentra_industri,-0.7105928641998783
3402110001,toko_kelontong,1.703536146631677
3402110001,warung_makan,-0.0804402543468358
3402110002,industri_mikro,1.4019827148587984
3402110002,kelompok_pertokoan,2.45969431988286
3402110002,minimarket,0.1410519702989919
3402110002,pasar_permanen,2.4724280852510527
3402110002,pasar_semi_permanen,2.6781318320594507
3402110002,restoran,0.0195208575706656
3402110002,sentra_industri,-0.7105928641998783
3402110002,toko_kelontong,1.403298244600496
3402110002,warung_makan,0.9944596867895256
3402110003,industri_mikro,-0.3776197763552434
3402110003,kelompok_pertokoan,0.2744080884250655
3402110003,minimarket,-0.6826915362471208
3402110003,pasar_permanen,-0.7314875991867019
3402110003,pasar_semi_permanen,-0.6354889093022426
3402110003,restoran,-0.317762598679883
3402110003,sentra_industri,-0.7105928641998783
3402110003,toko_kelontong,0.934927117431854
3402110003,warung_makan,-0.1316259658295197
3402110004,industri_mikro,0.2356895567750196
3402110004,kelompok_pertokoan,-0.8182350273038316
3402110004,minimarket,-0.1335291985497123
3402110004,pasar_permanen,-0.7314875991867019
3402110004,pasar_semi_permanen,-0.6354889093022426
3402110004,restoran,-0.317762598679883
3402110004,sentra_industri,2.350780983533368
3402110004,toko_kelontong,0.2023466364757726
3402110004,warung_makan,-0.5411116576909907
3402110005,industri_mikro,0.5473713490215467
3402110005,kelompok_pertokoan,-0.8182350273038316
3402110005,minimarket,-0.4081103673984165
3402110005,pasar_permanen,-0.7314875991867019
3402110005,pasar_semi_permanen,-0.6354889093022426
3402110005,restoran,-0.6550460549304316
3402110005,sentra_industri,2.350780983533368
3402110005,toko_kelontong,-0.4221481997490836
3402110005,warung_makan,-0.5069878500358681
3402120001,industri_mikro,2.33702809159838
3402120001,kelompok_pertokoan,2.45969431988286
3402120001,minimarket,1.788538983391217
3402120001,pasar_permanen,0.8704702430321755
3402120001,pasar_semi_permanen,-0.6354889093022426
3402120001,restoran,0.6940877700717627
3402120001,sentra_industri,0.309865085044537
3402120001,toko_kelontong,0.1302895399882891
3402120001,warung_makan,0.4826025719626868
3402120002,industri_mikro,0.205526802686646
3402120002,kelompok_pertokoan,-0.271913469439383
3402120002,minimarket,0.4156331391476961
3402120002,pasar_permanen,2.4724280852510527
3402120002,pasar_semi_permanen,-0.6354889093022426
3402120002,restoran,0.0195208575706656
3402120002,sentra_industri,-0.7105928641998783
3402120002,toko_kelontong,0.3584703455319866
3402120002,warung_makan,1.6769358398919771
3402120003,industri_mikro,-0.1765347490994194
3402120003,kelompok_pertokoan,1.3670512041539626
3402120003,minimarket,0.9647954768451046
3402120003,pasar_permanen,0.8704702430321755
3402120003,pasar_semi_permanen,-0.6354889093022426
3402120003,restoran,-0.1491208705546086
3402120003,sentra_industri,-0.7105928641998783
3402120003,toko_kelontong,-0.3500911032616002
3402120003,warung_makan,-0.0975021581743971
3402130001,industri_mikro,0.6076968571982939
3402130001,kelompok_pertokoan,0.2744080884250655
3402130001,minimarket,1.239376645693809
3402130001,pasar_permanen,-0.7314875991867019
3402130001,pasar_semi_permanen,1.021321461378604
3402130001,restoran,2.7177885075750545
3402130001,sentra_industri,0.309865085044537
3402130001,toko_kelontong,1.3192316320317654
3402130001,warung_makan,1.8646167819951516
3402130002,industri_mikro,0.6579681140122499
3402130002,kelompok_pertokoan,-0.8182350273038316
